kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_time0bk,koi_depth,koi_impact,koi_duration,koi_ror,koi_steff,koi_slogg,koi_srad,ra,dec
2708278,K04102.01,,FALSE POSITIVE,1.89124187,132.7082,105.8,0.198,4.415,0.009199,5285.0,4.474,0.927,290.31589,37.977779
11177676,K03281.01,Kepler-1454 b,CONFIRMED,47.0320478,175.473,367.8,0.161,5.892,0.017222,5370.0,4.337,1.055,284.22333,48.831772
6547322,K07786.01,,FALSE POSITIVE,1.49131759,132.1676,25.8,0.467,4.721,0.004751,6014.0,3.782,2.429,298.30786,41.965389
5473535,K03894.01,,FALSE POSITIVE,1.673662758,131.67166,316.4,1.186,2.3135,0.203697,6444.0,4.433,1.053,298.14502,40.69809
2015013,K04930.01,,FALSE POSITIVE,27.8923345,146.02135,139.6,0.0465,2.204,0.010796,5873.0,3.96,1.78,291.55548,37.44516
12216706,K03644.01,,FALSE POSITIVE,1.471060209,132.27522,148439.0,0.895,4.3708,0.519524,8749.0,3.806,2.911,295.74377,50.830921
5471141,K06584.01,,FALSE POSITIVE,12.4253812,141.5493,115.3,0.1583,19.781,0.009789,5925.0,4.412,1.066,297.57599,40.61364
5437945,K03791.01,Kepler-460 b,CONFIRMED,440.7843755,139.3535,2579.0,0.424,21.693,0.047554,6340.0,4.163,1.393,288.47485,40.65136
8179190,K04196.01,,FALSE POSITIVE,0.662457501,131.90556,64.1,1.024,1.527,0.035206,6425.0,3.862,2.16,296.2478,44.07679
3122913,K02490.01,Kepler-1845 b,CONFIRMED,11.60653061,134.41637,771.7,0.024,2.194,0.024534,4703.0,4.582,0.701,292.90161,38.297081
9030537,K01892.01,Kepler-1674 b,CONFIRMED,62.5613879,178.40847,1372.6,0.842,5.907,0.038618,5662.0,4.56,0.84,294.8161,45.306122
6707835,K00666.01,Kepler-640 b,CONFIRMED,22.24814617,174.13676,613.7,0.868,4.1483,0.026424,5629.0,4.503,0.943,296.0322,42.131672
8460600,K01730.01,,FALSE POSITIVE,6.352090869,134.2069907,75141.7,0.223,3.88771,0.249791,5089.0,4.58,0.693,300.77478,44.487751
10556578,K07343.01,,FALSE POSITIVE,0.626431697,131.899296,37224.0,1.145,2.0171,0.432421,5134.0,4.56,0.721,299.09528,47.706791
7176424,K05363.01,,FALSE POSITIVE,44.48477463,142.9633835,,,1.67,,,,,282.50769,42.742699
5342473,K02297.01,Kepler-1818 b,CONFIRMED,4.64495172,136.02095,147.4,0.301,3.366,0.011202,6047.0,4.343,1.129,284.32852,40.568909
9474493,K02574.01,,FALSE POSITIVE,0.512581697,132.80609,259.1,0.283,1.5789,0.01472,5547.0,4.571,0.82,295.46658,46.012402
4575824,K06428.01,,FALSE POSITIVE,631.632,239.8779,295.1,0.4544,16.13,0.015956,5689.0,4.493,0.894,295.34366,39.609322
7198881,K06158.01,,FALSE POSITIVE,182.467019,215.019,1020.0,0.0158,7.607,0.029258,6299.0,4.401,1.167,291.34805,42.79454
10290447,K07306.01,,FALSE POSITIVE,0.691561191,131.6477,1901.0,1.0183,5.23,0.092307,4892.0,4.669,0.586,297.59232,47.34536
6119923,K04552.01,,FALSE POSITIVE,134.4665,265.424,1032.0,0.2848,5.27,0.028713,4891.0,4.524,0.791,290.62686,41.4604
6370120,K02811.01,,FALSE POSITIVE,1.35477049,131.64321,145.3,0.24,1.618,0.010656,4414.0,4.621,0.689,293.72894,41.70121
9076513,K00583.01,Kepler-611 b,CONFIRMED,2.437029217,170.73808,244.0,0.014,3.2005,0.014084,5573.0,4.177,1.329,286.00494,45.480389
10267121,K07609.01,,FALSE POSITIVE,36.136968,137.0578,152.0,0.296,15.42,0.011409,6258.0,4.442,1.046,288.91046,47.396709
2854698,K00986.02,Kepler-260 c,CONFIRMED,76.0498163,161.71445,445.9,0.015,7.158,0.018858,5251.0,4.494,0.849,291.92596,38.014118
6045250,K03948.01,,FALSE POSITIVE,0.909310626,131.725419,12126.6,1.264,3.4411,0.403987,6370.0,4.41,1.106,292.69489,41.336418
3329643,K06322.01,,FALSE POSITIVE,1.015044104,131.56407,158.2,0.984,10.994,0.016126,5910.0,4.318,1.124,287.77148,38.498711
10275077,K04081.01,,FALSE POSITIVE,363.35755,135.9933,395.3,0.0406,19.85,0.017702,5086.0,3.89,1.783,292.27005,47.307362
6061773,K02001.01,Kepler-1783 b,CONFIRMED,8.27745764,138.25667,197.2,0.261,2.713,0.012663,5129.0,3.884,1.781,297.02109,41.377171
6392727,K00851.01,Kepler-703 b,CONFIRMED,4.583520948,169.973972,3812.1,0.045,2.7055,0.056287,5815.0,4.54,0.877,299.18686,41.74268
7750740,K06162.01,,FALSE POSITIVE,5.874197307,134.3187261,205698.0,0.7,4.26585,0.50055,6103.0,4.363,1.083,290.99643,43.458752
8164257,K02073.03,Kepler-357 c,CONFIRMED,16.85825609,142.34289,759.6,0.763,2.0728,0.027757,4954.0,4.5,0.828,291.2431,44.00872
7118364,K00873.01,Kepler-710 b,CONFIRMED,4.347288783,172.23343,451.6,0.025,2.1024,0.019273,5754.0,4.345,1.122,291.96417,42.69614
5271608,K01673.01,,FALSE POSITIVE,2.49047468,133.44225,222.2,0.522,2.2003,0.014075,6067.0,4.433,0.997,290.73367,40.43116
6586746,K02747.01,Kepler-1335 b,CONFIRMED,6.26404774,132.82928,378.7,0.232,2.39,0.017429,5032.0,4.511,0.817,284.83841,42.070431
11521793,K00352.01,Kepler-143 c,CONFIRMED,27.08239734,191.80728,423.2,0.915,5.0119,0.022782,5857.0,4.204,1.305,298.06769,49.412601
7107561,K03100.01,,FALSE POSITIVE,0.812587678,131.56261,62.9,0.515,1.1144,0.007516,6143.0,4.009,1.877,288.49313,42.692478
11775507,K06245.03,,FALSE POSITIVE,276.32360146,162.1955353,81.3,0.706,9.8964,0.008829,6528.0,4.257,1.26,297.51782,49.917702
6190535,K07769.01,,FALSE POSITIVE,3.652810043,134.7903032,119.4,0.086,1.5132,0.009764,5213.0,4.489,0.831,286.73605,41.590279
5179609,K05132.01,,FALSE POSITIVE,43.9311596,134.214029,9304.4,0.855,12.9395,0.104163,4888.0,3.257,5.132,289.61139,40.335838
8145789,K06977.01,,FALSE POSITIVE,0.835315046,131.9570817,16876.4,1.224,2.45449,0.405309,5009.0,4.584,0.69,282.75241,44.048721
9974142,K06214.01,,FALSE POSITIVE,281.35877,390.582,278.5,0.0371,7.74,0.015318,6049.0,3.728,2.522,299.87131,46.822491
11358392,K07440.01,,FALSE POSITIVE,0.984971822,132.402887,6683.5,1.274,1.64247,0.375255,6437.0,4.237,1.369,295.62772,49.178242
10156110,K07989.01,,FALSE POSITIVE,4.85603482,135.9933,76.7,0.134,3.078,0.008076,6469.0,4.385,1.193,297.00977,47.121021
2021440,K01987.01,,FALSE POSITIVE,7.81153999,136.33101,912.8,1.271,5.984,0.303875,5150.0,4.628,0.71,292.96844,37.488689
8240904,K01070.02,Kepler-266 c,CONFIRMED,107.7214092,354.19522,1396.2,0.003,8.042,0.033622,5529.0,4.19,1.294,294.48438,44.166908
6862332,K04023.01,,FALSE POSITIVE,119.0192648,341.26197,1977.0,0.79,8.1,0.044969,5754.0,4.534,0.905,291.58517,42.367229
4483138,K02910.01,Kepler-1384 b,CONFIRMED,15.3626052,145.5732,468.3,0.25,3.736,0.019326,5011.0,4.484,0.851,296.21518,39.52705
4861527,K02727.01,,FALSE POSITIVE,25.7054557,156.66709,266.3,0.722,6.059,0.016043,6326.0,4.459,1.001,297.98141,39.900162
7673841,K02585.01,Kepler-392 b,CONFIRMED,5.34182466,136.3186,70.5,0.07,3.577,0.007643,5767.0,4.287,1.135,288.66077,43.36808
11403216,K03561.01,,FALSE POSITIVE,4.05325447,134.744552,110916.0,15.329,4.0116,14.708329,6022.0,4.453,1.039,292.02689,49.20718
7849854,K00897.01,Kepler-718 b,CONFIRMED,2.052349884,169.890622,14280.6,0.437,2.0778,0.11123,5855.0,4.393,1.08,299.56189,43.503559
2715135,K01024.01,Kepler-753 b,CONFIRMED,5.747711909,133.29939,820.1,0.575,1.8923,0.026906,4252.0,4.64,0.632,291.90326,37.90229
11153121,K01647.01,Kepler-313 b,CONFIRMED,14.97031664,134.50507,290.5,0.352,5.884,0.015631,5726.0,4.123,1.483,298.29495,48.775459
9108058,K05615.01,,FALSE POSITIVE,2.17491508,131.93954,635412.0,0.719,8.4418,1.084426,6792.0,4.143,1.636,297.78107,45.424278
5513857,K04119.01,,FALSE POSITIVE,0.755101928,131.81199,119.8,0.464,3.044,0.010157,5465.0,4.535,0.819,284.34839,40.72826
5526717,K01677.01,Kepler-926 b,CONFIRMED,52.069002,178.15525,558.3,0.275,3.0089,0.021433,5565.0,4.251,1.246,289.67935,40.700459
11303811,K03744.01,,FALSE POSITIVE,1.705780649,133.15662,15498.0,1.231,1.6271,0.402121,4970.0,4.665,0.591,295.06152,49.046558
8739209,K07084.01,,FALSE POSITIVE,3.6972959,131.753,19.7,0.995,21.335,0.006165,6313.0,4.12,1.594,285.04236,44.910477
7458762,K00887.01,Kepler-713 b,CONFIRMED,7.41113177,175.34754,620.5,0.712,2.5242,0.024438,5849.0,4.517,0.919,295.65149,43.029831
7265298,K02051.01,Kepler-355 c,CONFIRMED,25.7626846,147.6963,619.5,0.327,6.908,0.022795,5739.0,4.381,1.069,285.79947,42.811779
4574310,K06427.01,,FALSE POSITIVE,1.306220168,132.1122056,481370.0,0.352,5.14519,0.677492,6600.0,4.238,1.124,294.99365,39.64283
4825872,K04639.01,,FALSE POSITIVE,169.894419,201.4552,178.7,0.3241,2.525,0.01243,6382.0,3.94,1.961,288.84711,39.934311
10554967,K03059.01,,FALSE POSITIVE,0.53633519,131.71447,444.1,0.489,1.0547,0.019776,5508.0,4.569,0.84,298.65317,47.713711
11043167,K01444.01,Kepler-852 b,CONFIRMED,44.9306706,140.2077,438.4,0.481,6.539,0.019559,6121.0,4.397,1.164,297.3916,48.560692
9157634,K00526.01,Kepler-586 b,CONFIRMED,2.104721971,171.044219,905.5,0.001,1.7547,0.027167,5703.0,4.498,0.975,293.05722,45.551189
8246781,K01067.01,,FALSE POSITIVE,185.02288222,273.185533,43546.7,1.004,4.87326,0.333723,6025.0,4.237,1.367,296.30942,44.165741
5436502,K00834.02,Kepler-238 d,CONFIRMED,13.23352214,140.32196,504.6,0.014,6.7372,0.020278,5739.0,4.191,1.384,287.89713,40.637821
9157908,K01400.01,,FALSE POSITIVE,9.41475056,142.32936,483.4,1.148,4.736,0.171402,6406.0,4.436,1.033,293.17416,45.521229
5130563,K05128.01,,FALSE POSITIVE,0.915782856,132.27591,301.0,1.209,2.24,0.225775,6318.0,4.256,1.333,299.18686,40.205929
9711751,K07225.01,,FALSE POSITIVE,0.855763492,132.351325,131660.0,0.917,3.64361,0.502932,6679.0,4.286,1.326,292.45786,46.43338
9899514,K05729.01,,FALSE POSITIVE,1.33255577,132.0672,126.5,0.199,4.282,0.010039,5122.0,4.469,0.881,295.26416,46.745941
3858949,K00995.01,,FALSE POSITIVE,25.9518461,154.88212,1058.5,1.22,14.581,0.256824,5372.0,4.584,0.796,293.71075,38.983608
9957668,K05744.01,,FALSE POSITIVE,30.69533113,155.7207691,88771.2,1.041,5.94855,0.494216,6335.0,4.171,1.286,294.4783,46.863811
10586004,K00275.01,Kepler-129 b,CONFIRMED,15.79196594,176.81888,203.1,0.032,7.2772,0.012882,5758.0,4.072,1.704,285.31125,47.848564
7190639,K06157.01,,FALSE POSITIVE,98.1020983,170.33189,184.4,0.1865,1.225,0.012633,6669.0,4.224,1.427,288.72083,42.71698
10845188,K03602.01,,FALSE POSITIVE,249.36211832,279.658296,35830.4,1.17,8.3559,0.437151,5940.0,4.352,1.02,283.55252,48.222939
11253711,K01972.02,Kepler-1031 b,CONFIRMED,1.226223959,132.6827,56.1,0.005,2.1689,0.006849,5855.0,4.148,1.34,296.08975,48.955372
5527172,K01678.01,,FALSE POSITIVE,3.183961388,132.865355,39268.0,0.677,3.7875,0.193669,5716.0,3.963,1.76,289.81805,40.723919
3546060,K02126.01,Kepler-1110 b,CONFIRMED,9.69310837,134.53003,1130.7,0.534,2.734,0.031409,4818.0,4.639,0.618,291.80801,38.6227
5816144,K06137.02,,FALSE POSITIVE,7.384681,132.1721,142.8,0.068,3.548,0.010971,6174.0,4.445,1.021,298.19412,41.029331
5113053,K03571.01,,FALSE POSITIVE,3.185090259,133.294014,423276.0,0.465,4.80188,0.662324,6516.0,4.249,1.279,295.39136,40.21677
3970117,K03556.01,,FALSE POSITIVE,110.29512684,235.750948,176336.0,0.248,16.5339,0.387633,5753.0,4.503,0.895,295.46201,39.084389
8608544,K08159.01,,FALSE POSITIVE,348.68162,343.821,309.3,0.506,10.959,0.016594,6450.0,4.386,1.155,284.19217,44.762112
11565903,K08057.01,,FALSE POSITIVE,117.140785,245.0828,337.1,0.643,3.401,0.017628,5282.0,2.932,8.243,295.14056,49.55706
5111801,K06521.01,,FALSE POSITIVE,0.562006231,132.0289,14.2,0.678,3.496,0.003668,6609.0,4.17,1.455,295.17368,40.290157
10187017,K00082.03,Kepler-102 f,CONFIRMED,27.4536146,145.02866,136.4,0.765,3.747,0.011753,4900.0,4.602,0.741,281.48273,47.208031
8231667,K03494.01,Kepler-1926 b,CONFIRMED,42.8774169,156.06967,1068.8,0.02,1.991,0.029346,5256.0,4.483,0.832,291.19882,44.166241
8686150,K00919.01,,FALSE POSITIVE,51.42598578,173.535933,66067.7,0.203,16.9422,0.236829,6257.0,4.41,1.147,290.63898,44.806789
2708221,K04352.01,,FALSE POSITIVE,1.8912501,132.6923,731.0,1.24,7.648,0.270995,4883.0,4.523,0.794,290.30371,37.924191
6364143,K05272.01,,FALSE POSITIVE,5.2433865,132.786,65.4,0.489,12.472,0.007592,6011.0,4.522,0.902,291.85382,41.764042
6461850,K03054.01,,FALSE POSITIVE,0.544962596,131.52348,247.9,0.459,1.085,0.01474,5257.0,4.675,0.639,297.10153,41.876862
8394721,K00152.02,Kepler-79 c,CONFIRMED,27.40229859,133.6284,747.5,0.022,6.8491,0.025079,6198.0,4.237,1.324,300.51712,44.38158
5467102,K03840.01,,FALSE POSITIVE,2.845739012,134.279738,24391.8,1.213,11.9327,0.426372,5982.0,4.493,0.96,296.67294,40.650982
9886661,K01606.01,Kepler-905 b,CONFIRMED,5.082748362,133.21176,276.7,0.063,1.7732,0.014971,5430.0,4.555,0.858,290.05112,46.713371
5174858,K02532.01,Kepler-1852 b,CONFIRMED,7.9709719,134.0507,488.4,0.911,1.2893,0.025116,5237.0,4.572,0.826,288.02969,40.344151
8082001,K01570.01,Kepler-893 b,CONFIRMED,6.33855946,354.85104,721.7,0.907,3.4617,0.029391,6108.0,4.466,1.03,284.96304,43.91301
9579641,K00115.02,Kepler-105 c,CONFIRMED,7.12594387,139.00492,192.4,0.898,3.0014,0.01512,5779.0,4.339,1.087,287.88733,46.276241
3241557,K02863.01,,FALSE POSITIVE,1.703359172,132.46185,57.6,0.152,1.914,0.006997,6026.0,4.503,0.904,293.07806,38.359081
7504778,K02316.01,Kepler-1188 b,CONFIRMED,17.1369408,141.01497,362.1,0.03,6.416,0.017456,6218.0,4.421,1.077,283.10385,43.148041
4144231,K01791.01,,FALSE POSITIVE,22.91339043,140.64839,5407.0,1.281,3.94,0.36804,5451.0,4.663,0.6,287.83228,39.225552
8804845,K02039.02,Kepler-1067 b,CONFIRMED,0.762132307,131.61542,63.7,0.399,1.22,0.007382,5594.0,4.489,0.934,285.38742,45.049049
7918217,K01770.01,,FALSE POSITIVE,63.9354965,162.84657,1250.6,1.2,13.321,0.247961,3626.0,0.684,97.41,299.60202,43.695995
10118816,K01085.01,Kepler-1735 b,CONFIRMED,7.71790675,139.15725,306.8,0.112,1.84,0.016108,3975.0,4.753,0.509,281.05011,47.188148
11121752,K02333.01,Kepler-380 b,CONFIRMED,3.93083997,135.19393,101.4,0.222,2.932,0.009264,6038.0,4.284,1.191,282.39462,48.75914
9285568,K04241.01,Kepler-1575 b,CONFIRMED,2.55315031,132.44849,185.3,0.32,1.849,0.012589,5970.0,4.521,0.908,293.74326,45.761589
2573108,K03217.01,,FALSE POSITIVE,5.09506,132.4511,23.6,0.691,5.73,0.004733,6700.0,3.48,4.146,290.86154,37.885422
5942808,K02250.01,Kepler-1814 b,CONFIRMED,2.935362067,136.18415,1052.6,0.86,1.5043,0.035096,4922.0,4.505,0.823,285.21667,41.282429
10799735,K00193.01,,FALSE POSITIVE,37.590298548,157.350357,19938.9,0.38,4.3855,0.131379,6147.0,4.463,1.003,292.87616,48.195309
11615481,K07461.01,,FALSE POSITIVE,65.4317194,144.171343,153407.0,0.885,12.2384,0.521492,6201.0,4.431,1.04,294.25418,49.695839
11651712,K03363.01,Kepler-1479 b,CONFIRMED,14.53260546,140.4685,328.9,0.112,2.4212,0.016627,6003.0,4.507,0.932,285.71191,49.706661
8255058,K05495.01,,FALSE POSITIVE,6.279888981,135.296067,1514.6,1.244,5.5086,0.28962,5057.0,3.137,6.222,298.43073,44.192451
9079915,K07922.01,,FALSE POSITIVE,0.812678859,132.20817,39.3,0.664,0.841,0.006146,6636.0,4.349,1.236,287.89935,45.417488
9517393,K02076.02,Kepler-1085 b,CONFIRMED,219.3215562,320.72862,3628.7,0.244,12.4124,0.055313,6063.0,4.476,1.012,287.47763,46.141178
8022489,K02674.01,Kepler-1311 d,CONFIRMED,197.5111484,272.3864,2575.6,0.814,11.106,0.05206,5616.0,4.004,1.674,289.65125,43.824421
5025217,K06496.01,,FALSE POSITIVE,1.78752921,132.4646,62.9,0.064,5.315,0.007309,6286.0,3.056,7.342,295.43771,40.120998
9839062,K07968.01,,FALSE POSITIVE,424.623345,218.25955,5132.1,0.819,9.666,0.073251,6339.0,4.454,1.017,295.06592,46.686432
10965588,K02177.01,Kepler-1132 b,CONFIRMED,62.8917493,139.12778,791.0,0.632,6.831,0.02681,5052.0,4.48,0.855,286.36746,48.423931
7888957,K08147.01,,FALSE POSITIVE,363.346158,175.9438,896.0,0.29,4.911,0.02688,4994.0,3.002,7.619,291.10947,43.635181
5942112,K05210.01,,FALSE POSITIVE,125.95781975,134.667118,,,8.63,,,,,284.88382,41.248539
5542983,K02501.01,,FALSE POSITIVE,4.76887671,132.09888,115.8,0.654,1.672,0.01042,6063.0,3.926,1.855,294.50977,40.726452
8264097,K03655.01,,FALSE POSITIVE,2.897436854,132.038502,289807.0,0.642,3.2833,0.592374,5780.0,4.438,1.0,300.87231,44.144318
5200084,K03159.01,,FALSE POSITIVE,2.9039446,133.8526,13.1,0.686,10.542,0.003526,7846.0,3.829,3.05,295.33606,40.392132
8938937,K04758.01,,FALSE POSITIVE,37.1083458,166.2453,366.5,0.612,4.112,0.018237,5591.0,4.559,0.86,285.80185,45.216831
3865567,K01182.01,,FALSE POSITIVE,11.11620211,133.100575,4843.9,0.937,4.211,0.082423,6122.0,4.471,0.996,295.29193,38.964588
9115681,K01865.01,,FALSE POSITIVE,1.86390886,132.19741,176.1,1.2,4.414,0.211237,6689.0,3.594,3.381,299.87238,45.499592
10399321,K04556.01,,FALSE POSITIVE,21.5819776,146.0691,47.6,0.036,13.734,0.006239,5601.0,4.144,1.342,289.61856,47.557968
10617017,K02149.01,Kepler-1121 b,CONFIRMED,13.15140223,144.16237,97.8,0.872,5.439,0.010455,6154.0,4.12,1.636,297.78659,47.88612
3336283,K02974.01,,FALSE POSITIVE,0.576441813,131.68331,60.8,0.061,2.027,0.007205,6459.0,4.425,1.038,289.82767,38.442619
3241662,K06313.01,,FALSE POSITIVE,1.70332915,132.47294,98.5,0.307,1.663,0.00913,5749.0,4.547,0.864,293.10568,38.37434
4851356,K06462.01,,FALSE POSITIVE,1.23513471,132.0046,42.8,0.716,5.44,0.006415,5930.0,4.436,0.997,295.8656,39.9641
8378922,K07028.01,,FALSE POSITIVE,43.263305017,150.3780757,359086.0,0.555,10.0915,0.626615,5623.0,4.4,0.917,296.3717,44.383541
10722485,K04312.01,Kepler-1588 b,CONFIRMED,7.84931877,134.8747,68.2,0.107,3.747,0.007513,5678.0,4.365,0.99,288.2327,48.002178
10619109,K07351.01,,FALSE POSITIVE,2.045166206,132.3655682,263637.0,0.661,6.84312,0.563641,7128.0,3.95,2.135,298.37128,47.81385
6548447,K06730.01,,FALSE POSITIVE,10.768391927,137.679347,107382.0,0.001,12.5252,0.294295,5226.0,3.97,1.643,298.54251,41.953201
10023069,K08192.01,,FALSE POSITIVE,266.977677,240.84342,389.6,0.895,8.59,0.021117,6619.0,3.595,3.41,296.23184,46.909012
4037163,K03793.01,,FALSE POSITIVE,0.635441862,131.966607,147609.0,0.872,1.9827,0.515605,5780.0,4.438,1.0,285.08014,39.183899
6921944,K02114.01,Kepler-1105 b,CONFIRMED,4.421566535,132.18465,684.0,0.869,2.1229,0.028726,4299.0,4.604,0.697,281.11176,42.45491
7281399,K06854.01,,FALSE POSITIVE,0.566803996,131.80782,141.6,0.123,3.399,0.010722,4373.0,4.722,0.544,291.58347,42.830051
8906045,K03789.01,,FALSE POSITIVE,2.347479696,133.67205,81996.0,1.051,26.25,0.486841,5891.0,4.305,1.138,298.28323,45.130939
6962977,K01364.02,Kepler-292 d,CONFIRMED,7.0556584,181.91205,705.6,0.301,3.0479,0.024103,5296.0,4.538,0.808,295.76614,42.424278
9593757,K02774.01,,FALSE POSITIVE,2.49432176,133.61066,8043.0,0.069,2.3269,0.081558,5780.0,4.438,1.0,294.1062,46.210991
10083623,K03921.01,,FALSE POSITIVE,1.278555003,131.529071,1478.0,0.979,1.4247,0.057422,5636.0,4.557,0.827,295.08237,47.08625
10275766,K02810.01,,FALSE POSITIVE,0.661749944,131.86076,215.6,1.169,4.112,0.182858,6363.0,4.386,1.198,292.5448,47.37191
11197126,K01443.01,,FALSE POSITIVE,4.494498254,134.77583,248.2,1.149,1.9742,0.167135,5117.0,3.578,3.403,295.03461,48.882172
6960456,K00613.01,,FALSE POSITIVE,5.07442951,171.55916,250.2,0.53,4.064,0.014777,5448.0,4.562,0.857,295.19717,42.416939
5193386,K06537.01,,FALSE POSITIVE,21.37831102,157.804933,80571.0,0.257,21.7174,0.255563,4905.0,3.3,3.484,293.66013,40.364208
8299955,K01147.01,,FALSE POSITIVE,2.6827683,134.25535,79.8,0.769,2.957,0.008932,6180.0,4.262,1.223,291.89075,44.223728
5481426,K03772.01,,FALSE POSITIVE,2.38404983,133.43927,312732.0,0.611,3.2849,0.605641,5780.0,4.438,1.0,299.64487,40.690601
10651816,K03953.01,,FALSE POSITIVE,3.1877519,134.418,452.3,1.178,14.836,0.200899,5532.0,4.489,0.896,285.37082,47.946499
5887393,K07748.01,,FALSE POSITIVE,1.55090374,131.61966,11.3,0.817,3.028,0.003415,7612.0,3.787,2.968,295.06284,41.124611
8869680,K00696.01,,FALSE POSITIVE,7.03380109,174.15772,138.5,0.861,6.4185,0.012372,6122.0,4.019,1.934,284.88037,45.134621
10583225,K03902.01,,FALSE POSITIVE,2.69634575,132.9969,185.2,0.54,3.785,0.012741,5418.0,4.335,1.051,283.78958,47.806431
5000179,K06485.01,,FALSE POSITIVE,3.6329347,131.88496,,,2.3,,,,,288.35828,40.17466
9767392,K06211.01,,FALSE POSITIVE,1.457256942,131.60891,364905.0,0.549,6.51381,0.634819,6630.0,4.235,1.416,290.47803,46.537949
11519187,K04625.01,Kepler-1964 b,CONFIRMED,2.440839436,133.8407,509.5,1.253,0.968,0.279368,4803.0,4.623,0.698,297.05902,49.4785
8106139,K05477.01,,FALSE POSITIVE,551.49832,387.3411,1874.4,0.9478,40.92,0.050487,5926.0,4.532,0.887,294.74234,43.909351
4454752,K00496.01,Kepler-578 b,CONFIRMED,1.616883373,169.80396,437.3,0.856,1.6325,0.022557,4868.0,3.902,1.816,288.75494,39.563648
9411412,K02101.01,Kepler-1096 b,CONFIRMED,2.892216772,132.87726,360.5,0.806,1.3596,0.019577,4229.0,4.655,0.615,294.70938,45.969501
10615440,K04765.01,Kepler-1622 b,CONFIRMED,10.8118317,137.13426,76.8,0.896,2.627,0.0095,6025.0,4.331,1.196,297.32889,47.815472
5991936,K02606.01,,FALSE POSITIVE,6.09740316,133.32402,568.5,1.2051,4.635,0.227885,8828.0,4.227,1.828,299.54865,41.241371
3836413,K06363.01,,FALSE POSITIVE,1.540396094,131.996172,55123.0,1.093,2.8044,0.446999,5780.0,4.438,1.0,286.94046,38.923927
6852354,K04889.01,,FALSE POSITIVE,101.97435125,163.8034772,,,2.34,,,,,288.42035,42.309509
5951416,K04781.01,,FALSE POSITIVE,367.73299,302.3576,503.9,0.0064,10.158,0.020645,6225.0,4.481,0.931,288.97574,41.279121
5471489,K04368.01,,FALSE POSITIVE,12.4252735,141.5658,84.7,0.171,20.756,0.008491,6156.0,3.703,2.557,297.66504,40.681992
4851338,K06461.01,,FALSE POSITIVE,1.23516416,131.99301,64.6,0.678,4.713,0.007809,6249.0,4.428,1.076,295.86285,39.96711
3851194,K07671.01,,FALSE POSITIVE,0.918510251,131.82791,52.6,0.622,2.587,0.006949,5837.0,3.791,2.338,291.71054,38.96273
3337425,K01114.01,,FALSE POSITIVE,7.04710032,139.79737,400.9,1.195,2.926,0.216054,5766.0,4.363,1.068,290.13492,38.404221
5702637,K04217.01,,FALSE POSITIVE,1.0388961,132.37849,600.8,1.7017,4.755,0.720625,7043.0,4.264,1.45,290.86606,40.901581
5383248,K00261.01,Kepler-96 b,CONFIRMED,16.23847733,171.019564,646.7,0.766,3.9699,0.025459,5683.0,4.422,0.993,297.06961,40.525131
4946049,K04658.01,,FALSE POSITIVE,1.8789138,133.06338,30.2,0.536,4.279,0.005224,8046.0,3.704,3.339,297.23672,40.034039
9583881,K00467.01,Kepler-562 b,CONFIRMED,18.00932214,182.441015,3004.4,0.55,4.9611,0.05176,5815.0,4.54,0.877,290.11963,46.273811
7031992,K06808.01,,FALSE POSITIVE,0.56679293,131.83103,101.1,0.18,3.814,0.009188,5812.0,4.551,0.853,291.27606,42.593521
6803202,K00177.01,Kepler-1711 b,CONFIRMED,21.06075303,143.59983,301.2,0.176,5.2472,0.015768,5706.0,4.382,1.034,298.17722,42.237041
11818872,K02581.01,Kepler-1860 b,CONFIRMED,12.7372371,136.0162,100.8,0.364,3.358,0.009176,5420.0,4.502,0.868,294.35092,50.081089
6685609,K00665.03,Kepler-207 c,CONFIRMED,3.07155284,133.30255,86.0,0.855,4.0935,0.009729,5918.0,4.127,1.555,290.03052,42.16605
9343862,K06201.01,,FALSE POSITIVE,1.123258617,132.02671,377575.0,0.513,4.27355,0.636954,7945.0,4.023,2.17,292.43274,45.853409
8743244,K08166.01,,FALSE POSITIVE,346.31688,247.1069,1435.0,0.954,21.92,0.044667,6060.0,4.408,1.068,287.33807,44.918709
10098534,K07287.01,,FALSE POSITIVE,41.81145,166.5262,302.0,0.0121,2.208,0.015824,5593.0,4.478,0.812,299.58353,47.022888
7220320,K03775.01,,FALSE POSITIVE,0.752158047,131.793035,37878.8,1.157,2.42733,0.439788,5770.0,3.844,2.221,297.10815,42.752918
9529856,K07185.01,,FALSE POSITIVE,37.482223878,155.8400132,28976.8,1.2,4.81451,0.432821,6422.0,3.78,2.415,293.26245,46.15062
9592579,K00243.01,,FALSE POSITIVE,2.637574744,134.212775,5423.5,0.909,5.4573,0.081431,6108.0,4.466,1.03,293.6701,46.29567
4150611,K03156.01,,FALSE POSITIVE,0.761119678,131.68986,1112.0,1.129,1.43,0.169655,6911.0,4.038,1.501,289.74249,39.267059
4848321,K04573.01,,FALSE POSITIVE,1.50178705,131.56426,86.7,0.359,2.936,0.008605,5964.0,4.471,0.987,295.19534,39.92725
11670125,K02355.01,Kepler-1206 b,CONFIRMED,1.217000383,132.03128,459.8,0.028,1.3285,0.019082,4859.0,4.545,0.757,295.93842,49.791142
